wire_number,mu_A,mu_B,n_A,n_B
789,6.619999885559082,6.330000162124634,42,42
790,6.639999866485596,6.320000171661377,42,42
791,6.639999866485596,6.31000018119812,42,42
792,6.659999847412109,6.340000152587891,42,42
793,6.559999942779541,6.295000076293945,42,42
794,6.619999885559082,6.320000171661377,42,42
795,6.599999904632568,6.320000171661377,42,42
796,6.68999981880188,6.360000133514404,42,42
797,6.699999809265137,6.330000162124634,42,42
798,6.71999979019165,6.340000152587891,42,42
799,6.539999961853027,6.3500001430511475,42,42
800,6.699999809265137,6.380000114440918,42,42
801,6.659999847412109,6.380000114440918,42,42
802,6.609999895095825,6.380000114440918,42,42
803,6.599999904632568,6.380000114440918,42,42
