wire_number,mu_A,mu_B,n_A,n_B
487,5.7805841388456445,5.436029448684469,7,8
488,5.802827967830871,5.488757321323976,7,8
489,5.946339797828419,5.338066473820543,7,8
490,5.918347217277351,5.543222912248714,7,8
491,5.874878804301618,5.42393204424947,7,8
492,6.015698281872791,5.500375482010108,7,8
493,6.009420007887275,5.510980610460219,7,8
494,5.941666176238167,5.545316276099415,7,8
495,5.9481546466201545,5.42056144380271,7,8
496,6.009572384657973,5.5180576459001465,6,8
497,5.838505851752673,5.460914345618811,7,8
498,5.647927622915096,5.4198280607493405,7,8
499,5.942100831863075,5.436619649716965,7,8
500,6.043773241942413,5.421965352056901,7,8
501,5.951422113264458,5.408898090952966,7,8
502,5.833457587461647,5.284683932293029,7,8
503,5.989003478450943,5.502049084910006,7,8
504,5.803154524062303,5.3955371136600005,7,8
505,6.10601125920837,5.555406389207821,7,8
506,6.000016010326068,5.36219747072488,7,8
507,5.891956325649563,5.411373323374675,7,8
508,5.992512428477673,5.511529974137558,7,8
509,5.6944970978883385,5.512001515566931,7,8
510,5.934906295401884,5.421818163496015,7,8
511,5.885360999779644,5.36546157816688,7,8
512,5.896733238129558,5.585765506968194,7,8
513,6.065618099179161,5.557903147650784,7,8
514,5.927320145025349,5.645265243508084,7,8
515,5.699191256071233,5.458680213611659,7,8
516,5.701919889376367,5.366885548619009,7,8
517,5.784955536854679,5.5753792709033085,7,7
518,5.6146853981465,5.4829074824508375,7,7
519,5.774095750841378,5.502369655333438,7,7
520,5.758907248611403,5.497651723332806,7,7
521,5.723455271923526,5.586746380337546,7,7
522,6.053603191676609,5.527592873238592,7,7
523,5.854133450872537,5.445397853937384,7,7
524,5.7240426904413955,5.307337094854507,7,7
525,5.703922822282108,5.284273370503758,7,7
526,5.778009776631709,5.505309897006472,7,7
527,5.718493120800127,5.342221862674825,7,7
528,5.943771024731348,5.529570316924971,7,7
529,5.752924884676426,5.432880133948175,7,7
530,5.92357466933656,5.495933913676216,7,7
531,5.713560824639617,5.43357087168988,7,7
532,5.732373958719823,5.505752937741294,7,7
533,5.6231278265520865,5.5344024956982825,7,7
534,5.6960179266633055,5.2805448070639,7,7
535,5.658449742307912,5.574887463279468,7,7
536,5.687799988710759,5.579602757008383,7,7
537,5.897135088372159,5.646381165807308,7,7
538,5.956388182228803,5.610077170408522,7,7
539,5.6287077315471,5.513391325273751,7,7
540,5.77795916881803,5.606275572439231,7,7
541,5.770770659990164,5.660365431407024,7,8
542,5.76865770213501,5.572362107550569,7,8
